image_path,filename,raw_class,class_name,label,split
data\raw\bloodcells_dataset\platelet\PLATELET_621216.jpg,PLATELET_621216.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_621479.jpg,PLATELET_621479.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_621962.jpg,PLATELET_621962.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_622724.jpg,PLATELET_622724.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_622915.jpg,PLATELET_622915.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_623003.jpg,PLATELET_623003.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_623809.jpg,PLATELET_623809.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_624510.jpg,PLATELET_624510.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_624944.jpg,PLATELET_624944.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_626367.jpg,PLATELET_626367.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_626384.jpg,PLATELET_626384.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_626927.jpg,PLATELET_626927.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_627115.jpg,PLATELET_627115.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_627215.jpg,PLATELET_627215.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_627578.jpg,PLATELET_627578.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_627607.jpg,PLATELET_627607.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_627670.jpg,PLATELET_627670.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_628266.jpg,PLATELET_628266.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_629409.jpg,PLATELET_629409.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_629554.jpg,PLATELET_629554.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_630452.jpg,PLATELET_630452.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_630753.jpg,PLATELET_630753.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_630984.jpg,PLATELET_630984.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_632108.jpg,PLATELET_632108.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_632202.jpg,PLATELET_632202.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_632203.jpg,PLATELET_632203.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_632211.jpg,PLATELET_632211.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_632374.jpg,PLATELET_632374.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_633498.jpg,PLATELET_633498.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_634351.jpg,PLATELET_634351.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_6360.jpg,PLATELET_6360.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_636027.jpg,PLATELET_636027.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_63635.jpg,PLATELET_63635.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_636397.jpg,PLATELET_636397.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_636919.jpg,PLATELET_636919.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_637183.jpg,PLATELET_637183.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_637239.jpg,PLATELET_637239.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_637313.jpg,PLATELET_637313.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_637755.jpg,PLATELET_637755.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_641175.jpg,PLATELET_641175.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_641661.jpg,PLATELET_641661.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_64222.jpg,PLATELET_64222.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_642352.jpg,PLATELET_642352.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_642677.jpg,PLATELET_642677.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_642847.jpg,PLATELET_642847.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_643933.jpg,PLATELET_643933.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_644007.jpg,PLATELET_644007.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_644229.jpg,PLATELET_644229.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_645083.jpg,PLATELET_645083.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_645206.jpg,PLATELET_645206.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_645664.jpg,PLATELET_645664.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_646119.jpg,PLATELET_646119.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_64655.jpg,PLATELET_64655.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_647035.jpg,PLATELET_647035.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_647094.jpg,PLATELET_647094.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_64735.jpg,PLATELET_64735.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_647652.jpg,PLATELET_647652.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_649633.jpg,PLATELET_649633.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_650679.jpg,PLATELET_650679.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_655147.jpg,PLATELET_655147.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_657024.jpg,PLATELET_657024.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_657163.jpg,PLATELET_657163.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_657181.jpg,PLATELET_657181.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_658020.jpg,PLATELET_658020.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_658224.jpg,PLATELET_658224.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_659081.jpg,PLATELET_659081.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_660617.jpg,PLATELET_660617.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_661057.jpg,PLATELET_661057.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_661560.jpg,PLATELET_661560.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_663926.jpg,PLATELET_663926.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_664048.jpg,PLATELET_664048.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_664106.jpg,PLATELET_664106.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_66423.jpg,PLATELET_66423.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_665750.jpg,PLATELET_665750.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_666328.jpg,PLATELET_666328.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_669221.jpg,PLATELET_669221.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_670804.jpg,PLATELET_670804.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_670903.jpg,PLATELET_670903.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_671122.jpg,PLATELET_671122.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_672668.jpg,PLATELET_672668.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_673380.jpg,PLATELET_673380.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_674106.jpg,PLATELET_674106.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_676442.jpg,PLATELET_676442.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_676449.jpg,PLATELET_676449.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_677848.jpg,PLATELET_677848.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_680731.jpg,PLATELET_680731.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_680735.jpg,PLATELET_680735.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_680967.jpg,PLATELET_680967.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_681358.jpg,PLATELET_681358.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_681385.jpg,PLATELET_681385.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_681963.jpg,PLATELET_681963.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_682027.jpg,PLATELET_682027.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_682183.jpg,PLATELET_682183.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_682833.jpg,PLATELET_682833.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_683175.jpg,PLATELET_683175.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_683999.jpg,PLATELET_683999.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_684589.jpg,PLATELET_684589.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_685398.jpg,PLATELET_685398.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_686239.jpg,PLATELET_686239.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_68662.jpg,PLATELET_68662.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_686662.jpg,PLATELET_686662.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_687638.jpg,PLATELET_687638.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_689473.jpg,PLATELET_689473.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_689757.jpg,PLATELET_689757.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_692680.jpg,PLATELET_692680.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_693212.jpg,PLATELET_693212.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_693956.jpg,PLATELET_693956.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_693987.jpg,PLATELET_693987.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_694130.jpg,PLATELET_694130.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_694495.jpg,PLATELET_694495.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_694520.jpg,PLATELET_694520.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_694791.jpg,PLATELET_694791.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_695274.jpg,PLATELET_695274.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_697177.jpg,PLATELET_697177.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_698745.jpg,PLATELET_698745.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_699114.jpg,PLATELET_699114.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_699128.jpg,PLATELET_699128.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_699812.jpg,PLATELET_699812.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_699874.jpg,PLATELET_699874.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_700967.jpg,PLATELET_700967.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_703044.jpg,PLATELET_703044.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_703067.jpg,PLATELET_703067.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_70358.jpg,PLATELET_70358.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_704.jpg,PLATELET_704.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_70491.jpg,PLATELET_70491.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_704974.jpg,PLATELET_704974.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_705055.jpg,PLATELET_705055.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_705093.jpg,PLATELET_705093.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_705255.jpg,PLATELET_705255.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_705505.jpg,PLATELET_705505.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_705601.jpg,PLATELET_705601.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_706678.jpg,PLATELET_706678.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_707300.jpg,PLATELET_707300.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_71052.jpg,PLATELET_71052.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_711628.jpg,PLATELET_711628.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_711650.jpg,PLATELET_711650.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_712414.jpg,PLATELET_712414.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_712743.jpg,PLATELET_712743.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_713672.jpg,PLATELET_713672.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_71419.jpg,PLATELET_71419.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_714572.jpg,PLATELET_714572.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_715239.jpg,PLATELET_715239.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_715795.jpg,PLATELET_715795.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_715870.jpg,PLATELET_715870.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_717664.jpg,PLATELET_717664.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_719028.jpg,PLATELET_719028.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_719220.jpg,PLATELET_719220.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_71976.jpg,PLATELET_71976.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_72119.jpg,PLATELET_72119.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_721971.jpg,PLATELET_721971.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_722203.jpg,PLATELET_722203.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_722432.jpg,PLATELET_722432.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_722798.jpg,PLATELET_722798.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_723180.jpg,PLATELET_723180.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_72344.jpg,PLATELET_72344.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_723672.jpg,PLATELET_723672.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_724065.jpg,PLATELET_724065.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_724579.jpg,PLATELET_724579.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_725087.jpg,PLATELET_725087.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_726572.jpg,PLATELET_726572.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_727414.jpg,PLATELET_727414.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_727615.jpg,PLATELET_727615.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_728615.jpg,PLATELET_728615.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_728647.jpg,PLATELET_728647.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_729055.jpg,PLATELET_729055.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_729936.jpg,PLATELET_729936.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_731985.jpg,PLATELET_731985.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_733800.jpg,PLATELET_733800.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_734005.jpg,PLATELET_734005.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_734971.jpg,PLATELET_734971.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_735089.jpg,PLATELET_735089.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_735881.jpg,PLATELET_735881.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_736923.jpg,PLATELET_736923.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_737673.jpg,PLATELET_737673.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_738250.jpg,PLATELET_738250.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_738665.jpg,PLATELET_738665.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_740138.jpg,PLATELET_740138.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_740386.jpg,PLATELET_740386.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_740629.jpg,PLATELET_740629.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_740712.jpg,PLATELET_740712.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_741867.jpg,PLATELET_741867.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_742193.jpg,PLATELET_742193.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_742595.jpg,PLATELET_742595.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_742668.jpg,PLATELET_742668.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_743475.jpg,PLATELET_743475.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_744565.jpg,PLATELET_744565.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_745315.jpg,PLATELET_745315.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_745684.jpg,PLATELET_745684.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_745693.jpg,PLATELET_745693.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_746375.jpg,PLATELET_746375.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_74777.jpg,PLATELET_74777.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_748199.jpg,PLATELET_748199.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_748348.jpg,PLATELET_748348.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_748394.jpg,PLATELET_748394.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_748658.jpg,PLATELET_748658.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_749872.jpg,PLATELET_749872.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_750430.jpg,PLATELET_750430.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_750589.jpg,PLATELET_750589.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_751726.jpg,PLATELET_751726.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_751785.jpg,PLATELET_751785.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_752533.jpg,PLATELET_752533.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_753131.jpg,PLATELET_753131.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_75317.jpg,PLATELET_75317.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_753866.jpg,PLATELET_753866.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_75396.jpg,PLATELET_75396.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_754621.jpg,PLATELET_754621.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_756667.jpg,PLATELET_756667.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_757111.jpg,PLATELET_757111.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_757443.jpg,PLATELET_757443.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_757839.jpg,PLATELET_757839.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_759253.jpg,PLATELET_759253.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_760048.jpg,PLATELET_760048.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_760537.jpg,PLATELET_760537.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_760783.jpg,PLATELET_760783.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_76081.jpg,PLATELET_76081.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_761591.jpg,PLATELET_761591.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_761664.jpg,PLATELET_761664.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_761843.jpg,PLATELET_761843.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_762120.jpg,PLATELET_762120.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_762344.jpg,PLATELET_762344.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_762346.jpg,PLATELET_762346.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_762494.jpg,PLATELET_762494.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_76291.jpg,PLATELET_76291.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_763038.jpg,PLATELET_763038.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_763121.jpg,PLATELET_763121.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_764594.jpg,PLATELET_764594.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_764856.jpg,PLATELET_764856.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_764879.jpg,PLATELET_764879.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_765422.jpg,PLATELET_765422.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_765509.jpg,PLATELET_765509.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_765572.jpg,PLATELET_765572.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_765897.jpg,PLATELET_765897.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_765954.jpg,PLATELET_765954.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_76611.jpg,PLATELET_76611.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_767055.jpg,PLATELET_767055.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_767155.jpg,PLATELET_767155.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_767205.jpg,PLATELET_767205.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_767577.jpg,PLATELET_767577.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_76778.jpg,PLATELET_76778.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_768183.jpg,PLATELET_768183.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_768739.jpg,PLATELET_768739.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_768939.jpg,PLATELET_768939.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_769716.jpg,PLATELET_769716.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_773103.jpg,PLATELET_773103.jpg,platelet,platelet,7,train
data\raw\bloodcells_dataset\platelet\PLATELET_773144.jpg,PLATELET_773144.jpg,platelet,platelet,7,train
